graph,trial_number,trial_type,start,start_node,move,move_direction,cue,cue_node,operator,direction,probe1,probe2,target_node,target,lure,correct,lure_distance,experiment_condition,block,instruction_text,sub_block
graph_1,105,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/tennis ball_a.png,stim/television_a.png,node_6,stim/tennis ball_a.png,node_3,left,2.0,associative_learning,1,,3.0
graph_1,106,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Shog,north,stim/television_a.png,stim/allen wrench_a.png,node_3,stim/television_a.png,node_4,left,3.0,associative_learning,1,,3.0
graph_1,107,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Tane,west,stim/guitar amplifier_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_5,right,2.0,associative_learning,1,,3.0
graph_1,108,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Tane,west,stim/leaf blower_a.png,stim/guitar amplifier_a.png,node_1,stim/leaf blower_a.png,node_5,left,1.0,associative_learning,1,,3.0
graph_1,109,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Eubel,east,stim/allen wrench_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_4,right,2.0,associative_learning,1,,3.0
graph_1,110,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Eubel,east,stim/leaf blower_a.png,stim/television_a.png,node_3,stim/television_a.png,node_1,right,1.0,associative_learning,1,,3.0
graph_1,111,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Tane,west,stim/leaf blower_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_1,right,2.0,associative_learning,1,,3.0
graph_1,112,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Tane,west,stim/television_a.png,stim/leaf blower_a.png,node_1,stim/leaf blower_a.png,node_3,right,1.0,associative_learning,1,,3.0
graph_1,113,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Zoder,south,stim/gravy boat_b.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_2,right,1.0,associative_learning,1,,3.0
graph_1,114,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/tennis ball_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_6,right,2.0,associative_learning,1,,3.0
graph_1,115,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/allen wrench_a.png,stim/gravy boat_b.png,node_4,stim/allen wrench_a.png,node_2,left,2.0,associative_learning,1,,3.0
graph_1,116,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/guitar amplifier_a.png,stim/television_a.png,node_5,stim/guitar amplifier_a.png,node_3,left,1.0,associative_learning,1,,3.0
graph_1,117,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/allen wrench_a.png,stim/tennis ball_a.png,node_4,stim/allen wrench_a.png,node_6,left,2.0,associative_learning,1,,3.0
graph_1,118,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Shog,north,stim/leaf blower_a.png,stim/guitar amplifier_a.png,node_1,stim/leaf blower_a.png,node_5,left,1.0,associative_learning,1,,3.0
graph_1,119,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Eubel,east,stim/allen wrench_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_4,right,1.0,associative_learning,1,,3.0
graph_1,120,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Eubel,east,stim/leaf blower_a.png,stim/television_a.png,node_3,stim/television_a.png,node_1,right,1.0,associative_learning,1,,3.0
graph_1,121,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Zoder,south,stim/tennis ball_a.png,stim/allen wrench_a.png,node_6,stim/tennis ball_a.png,node_4,left,2.0,associative_learning,1,,3.0
graph_1,122,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/leaf blower_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_1,right,3.0,associative_learning,1,,3.0
graph_1,123,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/television_a.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_3,right,2.0,associative_learning,1,,3.0
graph_1,124,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/guitar amplifier_a.png,stim/gravy boat_b.png,node_5,stim/guitar amplifier_a.png,node_2,left,2.0,associative_learning,1,,3.0
graph_1,125,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/gravy boat_b.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_2,right,2.0,associative_learning,1,,3.0
graph_1,126,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Shog,north,stim/television_a.png,stim/guitar amplifier_a.png,node_3,stim/television_a.png,node_5,left,1.0,associative_learning,1,,3.0
graph_1,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,1,,3.0
graph_1,127,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Zoder,south,stim/leaf blower_a.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_1,right,2.0,associative_learning,1,,4.0
graph_1,128,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/allen wrench_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_4,right,2.0,associative_learning,1,,4.0
graph_1,129,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/tennis ball_a.png,stim/television_a.png,node_6,stim/tennis ball_a.png,node_3,left,2.0,associative_learning,1,,4.0
graph_1,130,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Shog,north,stim/guitar amplifier_a.png,stim/television_a.png,node_3,stim/television_a.png,node_5,right,1.0,associative_learning,1,,4.0
graph_1,131,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Tane,west,stim/gravy boat_b.png,stim/tennis ball_a.png,node_2,stim/gravy boat_b.png,node_6,left,1.0,associative_learning,1,,4.0
graph_1,132,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Eubel,east,stim/tennis ball_a.png,stim/television_a.png,node_3,stim/television_a.png,node_6,right,2.0,associative_learning,1,,4.0
graph_1,133,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Tane,west,stim/guitar amplifier_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_5,right,2.0,associative_learning,1,,4.0
graph_1,134,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Tane,west,stim/leaf blower_a.png,stim/allen wrench_a.png,node_1,stim/leaf blower_a.png,node_4,left,1.0,associative_learning,1,,4.0
graph_1,135,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Zoder,south,stim/allen wrench_a.png,stim/tennis ball_a.png,node_4,stim/allen wrench_a.png,node_6,left,1.0,associative_learning,1,,4.0
graph_1,136,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/guitar amplifier_a.png,stim/gravy boat_b.png,node_5,stim/guitar amplifier_a.png,node_2,left,1.0,associative_learning,1,,4.0
graph_1,137,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Shog,north,stim/leaf blower_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_1,right,2.0,associative_learning,1,,4.0
graph_1,138,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Eubel,east,stim/allen wrench_a.png,stim/television_a.png,node_3,stim/television_a.png,node_4,right,1.0,associative_learning,1,,4.0
graph_1,139,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Tane,west,stim/gravy boat_b.png,stim/tennis ball_a.png,node_2,stim/gravy boat_b.png,node_6,left,2.0,associative_learning,1,,4.0
graph_1,140,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Tane,west,stim/leaf blower_a.png,stim/television_a.png,node_1,stim/leaf blower_a.png,node_3,left,1.0,associative_learning,1,,4.0
graph_1,141,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Zoder,south,stim/gravy boat_b.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_2,right,1.0,associative_learning,1,,4.0
graph_1,142,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/guitar amplifier_a.png,stim/leaf blower_a.png,node_5,stim/guitar amplifier_a.png,node_1,left,1.0,associative_learning,1,,4.0
graph_1,143,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/television_a.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_3,right,2.0,associative_learning,1,,4.0
graph_1,144,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Shog,north,stim/leaf blower_a.png,stim/guitar amplifier_a.png,node_1,stim/leaf blower_a.png,node_5,left,1.0,associative_learning,1,,4.0
graph_1,145,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Zoder,south,stim/guitar amplifier_a.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_5,right,1.0,associative_learning,1,,4.0
graph_1,146,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/guitar amplifier_a.png,stim/leaf blower_a.png,node_5,stim/guitar amplifier_a.png,node_1,left,1.0,associative_learning,1,,4.0
graph_1,147,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Shog,north,stim/gravy boat_b.png,stim/allen wrench_a.png,node_2,stim/gravy boat_b.png,node_4,left,2.0,associative_learning,1,,4.0
graph_1,148,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Zoder,south,stim/tennis ball_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_6,right,1.0,associative_learning,1,,4.0
graph_1,149,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Shog,north,stim/television_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_3,right,2.0,associative_learning,1,,4.0
graph_1,150,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Zoder,south,stim/guitar amplifier_a.png,stim/leaf blower_a.png,node_5,stim/guitar amplifier_a.png,node_1,left,1.0,associative_learning,1,,4.0
graph_1,151,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/allen wrench_a.png,stim/gravy boat_b.png,node_4,stim/allen wrench_a.png,node_2,left,1.0,associative_learning,1,,4.0
graph_1,152,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/guitar amplifier_a.png,stim/tennis ball_a.png,node_5,stim/guitar amplifier_a.png,node_6,left,2.0,associative_learning,1,,4.0
graph_1,153,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/tennis ball_a.png,stim/allen wrench_a.png,node_6,stim/tennis ball_a.png,node_4,left,2.0,associative_learning,1,,4.0
graph_1,154,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/television_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_3,right,2.0,associative_learning,1,,4.0
graph_1,155,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Shog,north,stim/allen wrench_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_4,right,2.0,associative_learning,1,,4.0
graph_1,156,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Zoder,south,stim/tennis ball_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_6,right,1.0,associative_learning,1,,4.0
graph_1,157,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/tennis ball_a.png,stim/gravy boat_b.png,node_6,stim/tennis ball_a.png,node_2,left,1.0,associative_learning,1,,4.0
graph_1,158,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/television_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_3,right,3.0,associative_learning,1,,4.0
graph_1,159,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/leaf blower_a.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_1,right,2.0,associative_learning,1,,4.0
graph_1,160,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Shog,north,stim/leaf blower_a.png,stim/guitar amplifier_a.png,node_1,stim/leaf blower_a.png,node_5,left,1.0,associative_learning,1,,4.0
graph_1,161,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Eubel,east,stim/guitar amplifier_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_5,right,2.0,associative_learning,1,,4.0
graph_1,162,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Tane,west,stim/allen wrench_a.png,stim/leaf blower_a.png,node_1,stim/leaf blower_a.png,node_4,right,1.0,associative_learning,1,,4.0
graph_1,163,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Eubel,east,stim/television_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_3,right,2.0,associative_learning,1,,4.0
graph_1,164,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Zoder,south,stim/guitar amplifier_a.png,stim/tennis ball_a.png,node_5,stim/guitar amplifier_a.png,node_6,left,1.0,associative_learning,1,,4.0
graph_1,165,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/allen wrench_a.png,stim/gravy boat_b.png,node_4,stim/allen wrench_a.png,node_2,left,1.0,associative_learning,1,,4.0
graph_1,166,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Shog,north,stim/leaf blower_a.png,stim/guitar amplifier_a.png,node_1,stim/leaf blower_a.png,node_5,left,2.0,associative_learning,1,,4.0
graph_1,167,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Eubel,east,stim/gravy boat_b.png,stim/tennis ball_a.png,node_2,stim/gravy boat_b.png,node_6,left,2.0,associative_learning,1,,4.0
graph_1,168,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Zoder,south,stim/guitar amplifier_a.png,stim/leaf blower_a.png,node_5,stim/guitar amplifier_a.png,node_1,left,1.0,associative_learning,1,,4.0
graph_1,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,1,,4.0
graph_1,0,instruction,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,2,"In the next section, you will continue answering questions about the relationships between objects.",1.0
graph_1,1,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/television_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_3,right,3.0,associative_learning,2,,1.0
graph_1,2,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Shog,north,stim/tennis ball_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_6,right,2.0,associative_learning,2,,1.0
graph_1,3,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Zoder,south,stim/allen wrench_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_4,right,1.0,associative_learning,2,,1.0
graph_1,4,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Shog,north,stim/leaf blower_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_1,right,2.0,associative_learning,2,,1.0
graph_1,5,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Tane,west,stim/guitar amplifier_a.png,stim/leaf blower_a.png,node_1,stim/leaf blower_a.png,node_5,right,1.0,associative_learning,2,,1.0
graph_1,6,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Eubel,east,stim/gravy boat_b.png,stim/allen wrench_a.png,node_2,stim/gravy boat_b.png,node_4,left,2.0,associative_learning,2,,1.0
graph_1,7,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Eubel,east,stim/guitar amplifier_a.png,stim/television_a.png,node_3,stim/television_a.png,node_5,right,1.0,associative_learning,2,,1.0
graph_1,8,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Tane,west,stim/gravy boat_b.png,stim/leaf blower_a.png,node_2,stim/gravy boat_b.png,node_1,left,2.0,associative_learning,2,,1.0
graph_1,9,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Tane,west,stim/tennis ball_a.png,stim/leaf blower_a.png,node_1,stim/leaf blower_a.png,node_6,right,1.0,associative_learning,2,,1.0
graph_1,10,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Zoder,south,stim/gravy boat_b.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_2,right,1.0,associative_learning,2,,1.0
graph_1,11,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/television_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_3,right,2.0,associative_learning,2,,1.0
graph_1,12,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/allen wrench_a.png,stim/gravy boat_b.png,node_4,stim/allen wrench_a.png,node_2,left,1.0,associative_learning,2,,1.0
graph_1,13,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Shog,north,stim/leaf blower_a.png,stim/gravy boat_b.png,node_1,stim/leaf blower_a.png,node_2,left,2.0,associative_learning,2,,1.0
graph_1,14,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Eubel,east,stim/gravy boat_b.png,stim/tennis ball_a.png,node_2,stim/gravy boat_b.png,node_6,left,2.0,associative_learning,2,,1.0
graph_1,15,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Tane,west,stim/guitar amplifier_a.png,stim/leaf blower_a.png,node_1,stim/leaf blower_a.png,node_5,right,1.0,associative_learning,2,,1.0
graph_1,16,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Eubel,east,stim/television_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_3,right,2.0,associative_learning,2,,1.0
graph_1,17,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Zoder,south,stim/leaf blower_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_1,right,1.0,associative_learning,2,,1.0
graph_1,18,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/allen wrench_a.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_4,right,1.0,associative_learning,2,,1.0
graph_1,19,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/gravy boat_b.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_2,right,3.0,associative_learning,2,,1.0
graph_1,20,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/allen wrench_a.png,stim/television_a.png,node_4,stim/allen wrench_a.png,node_3,left,2.0,associative_learning,2,,1.0
graph_1,21,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/tennis ball_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_6,right,1.0,associative_learning,2,,1.0
graph_1,22,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/leaf blower_a.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_1,right,2.0,associative_learning,2,,1.0
graph_1,23,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Shog,north,stim/guitar amplifier_a.png,stim/leaf blower_a.png,node_1,stim/leaf blower_a.png,node_5,right,1.0,associative_learning,2,,1.0
graph_1,24,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Zoder,south,stim/television_a.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_3,right,1.0,associative_learning,2,,1.0
graph_1,25,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/tennis ball_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_6,right,1.0,associative_learning,2,,1.0
graph_1,26,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/allen wrench_a.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_4,right,1.0,associative_learning,2,,1.0
graph_1,27,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Shog,north,stim/gravy boat_b.png,stim/television_a.png,node_3,stim/television_a.png,node_2,right,3.0,associative_learning,2,,1.0
graph_1,28,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Zoder,south,stim/guitar amplifier_a.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_5,right,2.0,associative_learning,2,,1.0
graph_1,29,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Shog,north,stim/television_a.png,stim/allen wrench_a.png,node_3,stim/television_a.png,node_4,left,3.0,associative_learning,2,,1.0
graph_1,30,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Tane,west,stim/leaf blower_a.png,stim/gravy boat_b.png,node_2,stim/gravy boat_b.png,node_1,right,2.0,associative_learning,2,,1.0
graph_1,31,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Eubel,east,stim/television_a.png,stim/leaf blower_a.png,node_3,stim/television_a.png,node_1,left,1.0,associative_learning,2,,1.0
graph_1,32,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Zoder,south,stim/tennis ball_a.png,stim/guitar amplifier_a.png,node_6,stim/tennis ball_a.png,node_5,left,2.0,associative_learning,2,,1.0
graph_1,33,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/allen wrench_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_4,right,2.0,associative_learning,2,,1.0
graph_1,34,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Tane,west,stim/tennis ball_a.png,stim/allen wrench_a.png,node_4,stim/allen wrench_a.png,node_6,right,2.0,associative_learning,2,,1.0
graph_1,35,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Shog,north,stim/gravy boat_b.png,stim/leaf blower_a.png,node_1,stim/leaf blower_a.png,node_2,right,2.0,associative_learning,2,,1.0
graph_1,36,prediction,n/a,n/a,n/a,n/a,stim/leaf blower_a.png,node_1,Zoder,south,stim/allen wrench_a.png,stim/television_a.png,node_4,stim/allen wrench_a.png,node_3,left,2.0,associative_learning,2,,1.0
graph_1,37,prediction,n/a,n/a,n/a,n/a,stim/allen wrench_a.png,node_4,Eubel,east,stim/leaf blower_a.png,stim/guitar amplifier_a.png,node_5,stim/guitar amplifier_a.png,node_1,right,1.0,associative_learning,2,,1.0
graph_1,38,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Shog,north,stim/gravy boat_b.png,stim/allen wrench_a.png,node_2,stim/gravy boat_b.png,node_4,left,2.0,associative_learning,2,,1.0
graph_1,39,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Zoder,south,stim/guitar amplifier_a.png,stim/television_a.png,node_5,stim/guitar amplifier_a.png,node_3,left,1.0,associative_learning,2,,1.0
graph_1,40,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/gravy boat_b.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_2,right,1.0,associative_learning,2,,1.0
graph_1,41,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Shog,north,stim/television_a.png,stim/guitar amplifier_a.png,node_3,stim/television_a.png,node_5,left,1.0,associative_learning,2,,1.0
graph_1,42,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Zoder,south,stim/gravy boat_b.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_2,right,2.0,associative_learning,2,,1.0
graph_1,43,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Tane,west,stim/guitar amplifier_a.png,stim/allen wrench_a.png,node_5,stim/guitar amplifier_a.png,node_4,left,3.0,associative_learning,2,,1.0
graph_1,44,prediction,n/a,n/a,n/a,n/a,stim/guitar amplifier_a.png,node_5,Eubel,east,stim/tennis ball_a.png,stim/leaf blower_a.png,node_6,stim/tennis ball_a.png,node_1,left,2.0,associative_learning,2,,1.0
graph_1,45,prediction,n/a,n/a,n/a,n/a,stim/tennis ball_a.png,node_6,Shog,north,stim/television_a.png,stim/guitar amplifier_a.png,node_3,stim/television_a.png,node_5,left,1.0,associative_learning,2,,1.0
graph_1,46,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Tane,west,stim/gravy boat_b.png,stim/tennis ball_a.png,node_2,stim/gravy boat_b.png,node_6,left,1.0,associative_learning,2,,1.0
graph_1,47,prediction,n/a,n/a,n/a,n/a,stim/gravy boat_b.png,node_2,Eubel,east,stim/tennis ball_a.png,stim/television_a.png,node_3,stim/television_a.png,node_6,right,2.0,associative_learning,2,,1.0
graph_1,48,prediction,n/a,n/a,n/a,n/a,stim/television_a.png,node_3,Zoder,south,stim/guitar amplifier_a.png,stim/tennis ball_a.png,node_6,stim/tennis ball_a.png,node_5,right,2.0,associative_learning,2,,1.0
graph_1,0,performance_feedback,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,2,,1.0
graph_2,0,instruction,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,associative_learning,3,"You will see the same relationship words as before, but now they will be describing relationships between new objects.",1.0
graph_2,1,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Eubel,east,stim/pretzel_b.png,stim/hedge shears_b.png,node_3,stim/pretzel_b.png,node_4,left,1.0,associative_learning,3,,1.0
graph_2,2,prediction,n/a,n/a,n/a,n/a,stim/pretzel_b.png,node_3,Tane,west,stim/flashlight_b.png,stim/sunflower_a.png,node_2,stim/sunflower_a.png,node_5,right,2.0,associative_learning,3,,1.0
graph_2,3,prediction,n/a,n/a,n/a,n/a,stim/sunflower_a.png,node_2,Tane,west,stim/pool table_b.png,stim/pretzel_b.png,node_1,stim/pool table_b.png,node_3,left,1.0,associative_learning,3,,1.0
